FIPS,state2,stusab,puma,county,county1,tracta,year,male,female,white,black,asian,hispanic,indigenous,othermulti,65_and_66,67_to_69,70_to_74,75_to_79,80_to_84,85_and_over,65_to_69,total_population,male_proportion,female_proportion,white_proportion,black_proportion,asian_proportion,hispanic_proportion,indigenous_proportion,othermulti_proportion,65_and_66_proportion,67_to_69_proportion,70_to_74_proportion,75_to_79_proportion,80_to_84_proportion,85_and_over_proportion,65_to_69_proportion,alzheimer_probability,GISJOIN,YEAR,STUSAB,STATE,statea1,COUNTY,COUNTYA,tracta1,GEO_ID,TL_GEO_ID,NAME_E,AQ44E035,AQ44E036,AQ44E037,AQ44E038,AQ44E039,AQ44E040,AQ44E041,AQ44E042,AQ44E076,AQ44E077,AQ44E078,AQ44E079,AQ44E080,AQ44E081,AQ44E082,AQ44E083,NAME_M,edu09,edu12,edu14,edu16,edu19,total_edu_population,edu09_pro,edu12_pro,edu14_pro,edu16_pro,edu19_pro,education,percentage
23017966002,23,ME,200,Oxford County,17,966002,2020,161,144,297,1,0,0,0,7,47,70,92,55,27,14,117,305,0.527868852,0.472131148,0.973770492,0.003278689,0,0,0,0.02295082,0.154098361,0.229508197,0.301639344,0.180327869,0.08852459,0.045901639,0.383606557,6.100379228,G2300170966002,2018-2022,ME,Maine,23,Oxford County,17,966002,1400000US23017966002,23017966002,"Census Tract 9660.02, Oxford County, Maine",140,1,16,52,21,10,28,12,228,1,8,23,22,37,36,101,"Census Tract 9660.02, Oxford County, Maine",2,99,90,64,113,368,0.005434783,0.269021739,0.244565217,0.173913043,0.307065217,15.31793476,4.3
23009966100,23,ME,500,Hancock County,9,966100,2020,244,289,514,1,1,5,0,12,72,95,139,108,56,63,167,533,0.457786116,0.542213884,0.96435272,0.001876173,0.001876173,0.009380863,0,0.022514071,0.135084428,0.178236398,0.260787992,0.202626642,0.105065666,0.118198874,0.313320826,7.618197356,G2300090966100,2018-2022,ME,Maine,23,Hancock County,9,966100,1400000US23009966100,23009966100,"Census Tract 9661, Hancock County, Maine",212,5,0,75,37,31,27,37,325,0,13,131,32,56,52,41,"Census Tract 9661, Hancock County, Maine",5,219,156,79,78,537,0.009310987,0.407821229,0.290502793,0.147113594,0.145251397,14.15828678,6.1
23009966100,23,ME,500,Hancock County,9,966100,2020,244,289,514,1,1,5,0,12,72,95,139,108,56,63,167,533,0.457786116,0.542213884,0.96435272,0.001876173,0.001876173,0.009380863,0,0.022514071,0.135084428,0.178236398,0.260787992,0.202626642,0.105065666,0.118198874,0.313320826,7.618197356,G2300170966100,2018-2022,ME,Maine,23,Oxford County,17,966100,1400000US23017966100,23017966100,"Census Tract 9661, Oxford County, Maine",226,12,17,74,31,59,20,13,272,5,22,140,61,3,11,30,"Census Tract 9661, Oxford County, Maine",17,253,154,31,43,498,0.034136546,0.508032129,0.309236948,0.062248996,0.086345382,13.36947793,6.6
23009966100,23,ME,500,Hancock County,9,966100,2020,244,289,514,1,1,5,0,12,72,95,139,108,56,63,167,533,0.457786116,0.542213884,0.96435272,0.001876173,0.001876173,0.009380863,0,0.022514071,0.135084428,0.178236398,0.260787992,0.202626642,0.105065666,0.118198874,0.313320826,7.618197356,G2300250966100,2018-2022,ME,Maine,23,Somerset County,25,966100,1400000US23025966100,23025966100,"Census Tract 9661, Somerset County, Maine",396,28,19,130,92,23,41,63,251,18,13,75,66,14,41,24,"Census Tract 9661, Somerset County, Maine",46,237,195,82,87,647,0.071097372,0.366306028,0.301391036,0.126738794,0.13446677,13.83771252,6.3
23017966100,23,ME,200,Oxford County,17,966100,2020,175,174,324,1,0,4,0,20,35,55,99,79,46,35,90,349,0.501432665,0.498567335,0.928366762,0.00286533,0,0.011461318,0,0.05730659,0.100286533,0.157593123,0.283667622,0.226361032,0.131805158,0.100286533,0.257879656,7.879057741,G2300090966100,2018-2022,ME,Maine,23,Hancock County,9,966100,1400000US23009966100,23009966100,"Census Tract 9661, Hancock County, Maine",212,5,0,75,37,31,27,37,325,0,13,131,32,56,52,41,"Census Tract 9661, Hancock County, Maine",5,219,156,79,78,537,0.009310987,0.407821229,0.290502793,0.147113594,0.145251397,14.15828678,6.3
23017966100,23,ME,200,Oxford County,17,966100,2020,175,174,324,1,0,4,0,20,35,55,99,79,46,35,90,349,0.501432665,0.498567335,0.928366762,0.00286533,0,0.011461318,0,0.05730659,0.100286533,0.157593123,0.283667622,0.226361032,0.131805158,0.100286533,0.257879656,7.879057741,G2300170966100,2018-2022,ME,Maine,23,Oxford County,17,966100,1400000US23017966100,23017966100,"Census Tract 9661, Oxford County, Maine",226,12,17,74,31,59,20,13,272,5,22,140,61,3,11,30,"Census Tract 9661, Oxford County, Maine",17,253,154,31,43,498,0.034136546,0.508032129,0.309236948,0.062248996,0.086345382,13.36947793,6.8
23017966100,23,ME,200,Oxford County,17,966100,2020,175,174,324,1,0,4,0,20,35,55,99,79,46,35,90,349,0.501432665,0.498567335,0.928366762,0.00286533,0,0.011461318,0,0.05730659,0.100286533,0.157593123,0.283667622,0.226361032,0.131805158,0.100286533,0.257879656,7.879057741,G2300250966100,2018-2022,ME,Maine,23,Somerset County,25,966100,1400000US23025966100,23025966100,"Census Tract 9661, Somerset County, Maine",396,28,19,130,92,23,41,63,251,18,13,75,66,14,41,24,"Census Tract 9661, Somerset County, Maine",46,237,195,82,87,647,0.071097372,0.366306028,0.301391036,0.126738794,0.13446677,13.83771252,6.5
23025966100,23,ME,200,Somerset County,25,966100,2020,354,324,654,0,0,4,4,16,101,152,207,100,75,43,253,678,0.522123894,0.477876106,0.96460177,0,0,0.005899705,0.005899705,0.02359882,0.148967552,0.224188791,0.305309735,0.147492625,0.110619469,0.063421829,0.373156342,6.411359001,G2300090966100,2018-2022,ME,Maine,23,Hancock County,9,966100,1400000US23009966100,23009966100,"Census Tract 9661, Hancock County, Maine",212,5,0,75,37,31,27,37,325,0,13,131,32,56,52,41,"Census Tract 9661, Hancock County, Maine",5,219,156,79,78,537,0.009310987,0.407821229,0.290502793,0.147113594,0.145251397,14.15828678,5.1
23025966100,23,ME,200,Somerset County,25,966100,2020,354,324,654,0,0,4,4,16,101,152,207,100,75,43,253,678,0.522123894,0.477876106,0.96460177,0,0,0.005899705,0.005899705,0.02359882,0.148967552,0.224188791,0.305309735,0.147492625,0.110619469,0.063421829,0.373156342,6.411359001,G2300170966100,2018-2022,ME,Maine,23,Oxford County,17,966100,1400000US23017966100,23017966100,"Census Tract 9661, Oxford County, Maine",226,12,17,74,31,59,20,13,272,5,22,140,61,3,11,30,"Census Tract 9661, Oxford County, Maine",17,253,154,31,43,498,0.034136546,0.508032129,0.309236948,0.062248996,0.086345382,13.36947793,5.5
23025966100,23,ME,200,Somerset County,25,966100,2020,354,324,654,0,0,4,4,16,101,152,207,100,75,43,253,678,0.522123894,0.477876106,0.96460177,0,0,0.005899705,0.005899705,0.02359882,0.148967552,0.224188791,0.305309735,0.147492625,0.110619469,0.063421829,0.373156342,6.411359001,G2300250966100,2018-2022,ME,Maine,23,Somerset County,25,966100,1400000US23025966100,23025966100,"Census Tract 9661, Somerset County, Maine",396,28,19,130,92,23,41,63,251,18,13,75,66,14,41,24,"Census Tract 9661, Somerset County, Maine",46,237,195,82,87,647,0.071097372,0.366306028,0.301391036,0.126738794,0.13446677,13.83771252,5.3
23009966200,23,ME,500,Hancock County,9,966200,2020,259,282,533,0,1,1,2,4,81,101,172,91,48,48,182,541,0.478743068,0.521256932,0.985212569,0,0.001848429,0.001848429,0.003696858,0.007393715,0.149722736,0.186691312,0.31792976,0.168207024,0.088724584,0.088724584,0.336414048,6.796444124,G2300090966200,2018-2022,ME,Maine,23,Hancock County,9,966200,1400000US23009966200,23009966200,"Census Tract 9662, Hancock County, Maine",194,7,16,65,43,3,38,22,241,3,11,64,70,3,50,40,"Census Tract 9662, Hancock County, Maine",10,156,119,88,62,435,0.022988506,0.35862069,0.273563218,0.202298851,0.142528736,14.28505749,5.3
23009966200,23,ME,500,Hancock County,9,966200,2020,259,282,533,0,1,1,2,4,81,101,172,91,48,48,182,541,0.478743068,0.521256932,0.985212569,0,0.001848429,0.001848429,0.003696858,0.007393715,0.149722736,0.186691312,0.31792976,0.168207024,0.088724584,0.088724584,0.336414048,6.796444124,G2300170966200,2018-2022,ME,Maine,23,Oxford County,17,966200,1400000US23017966200,23017966200,"Census Tract 9662, Oxford County, Maine",740,22,91,261,153,73,140,0,822,0,22,262,269,178,80,11,"Census Tract 9662, Oxford County, Maine",22,636,673,220,11,1562,0.014084507,0.407170294,0.430857875,0.14084507,0.007042254,13.43213829,5.8
23009966200,23,ME,500,Hancock County,9,966200,2020,259,282,533,0,1,1,2,4,81,101,172,91,48,48,182,541,0.478743068,0.521256932,0.985212569,0,0.001848429,0.001848429,0.003696858,0.007393715,0.149722736,0.186691312,0.31792976,0.168207024,0.088724584,0.088724584,0.336414048,6.796444124,G2300250966200,2018-2022,ME,Maine,23,Somerset County,25,966200,1400000US23025966200,23025966200,"Census Tract 9662, Somerset County, Maine",215,8,4,114,26,10,36,17,226,3,12,71,58,59,7,16,"Census Tract 9662, Somerset County, Maine",11,201,153,43,33,441,0.024943311,0.455782313,0.346938776,0.097505669,0.074829932,13.53287983,5.8
23017966200,23,ME,200,Oxford County,17,966200,2020,537,707,1200,0,7,12,4,21,139,201,356,209,168,171,340,1244,0.431672026,0.568327974,0.964630225,0,0.00562701,0.009646302,0.003215434,0.016881029,0.111736334,0.161575563,0.286173633,0.168006431,0.135048232,0.137459807,0.273311897,8.224363322,G2300090966200,2018-2022,ME,Maine,23,Hancock County,9,966200,1400000US23009966200,23009966200,"Census Tract 9662, Hancock County, Maine",194,7,16,65,43,3,38,22,241,3,11,64,70,3,50,40,"Census Tract 9662, Hancock County, Maine",10,156,119,88,62,435,0.022988506,0.35862069,0.273563218,0.202298851,0.142528736,14.28505749,6.5
23017966200,23,ME,200,Oxford County,17,966200,2020,537,707,1200,0,7,12,4,21,139,201,356,209,168,171,340,1244,0.431672026,0.568327974,0.964630225,0,0.00562701,0.009646302,0.003215434,0.016881029,0.111736334,0.161575563,0.286173633,0.168006431,0.135048232,0.137459807,0.273311897,8.224363322,G2300170966200,2018-2022,ME,Maine,23,Oxford County,17,966200,1400000US23017966200,23017966200,"Census Tract 9662, Oxford County, Maine",740,22,91,261,153,73,140,0,822,0,22,262,269,178,80,11,"Census Tract 9662, Oxford County, Maine",22,636,673,220,11,1562,0.014084507,0.407170294,0.430857875,0.14084507,0.007042254,13.43213829,7.1
23017966200,23,ME,200,Oxford County,17,966200,2020,537,707,1200,0,7,12,4,21,139,201,356,209,168,171,340,1244,0.431672026,0.568327974,0.964630225,0,0.00562701,0.009646302,0.003215434,0.016881029,0.111736334,0.161575563,0.286173633,0.168006431,0.135048232,0.137459807,0.273311897,8.224363322,G2300250966200,2018-2022,ME,Maine,23,Somerset County,25,966200,1400000US23025966200,23025966200,"Census Tract 9662, Somerset County, Maine",215,8,4,114,26,10,36,17,226,3,12,71,58,59,7,16,"Census Tract 9662, Somerset County, Maine",11,201,153,43,33,441,0.024943311,0.455782313,0.346938776,0.097505669,0.074829932,13.53287983,7.0
23025966200,23,ME,200,Somerset County,25,966200,2020,265,246,494,3,1,0,2,11,67,108,139,85,58,54,175,511,0.518590998,0.481409002,0.966731898,0.005870841,0.001956947,0,0.003913894,0.021526419,0.13111546,0.211350294,0.272015656,0.166340509,0.113502935,0.105675147,0.342465753,7.193933069,G2300090966200,2018-2022,ME,Maine,23,Hancock County,9,966200,1400000US23009966200,23009966200,"Census Tract 9662, Hancock County, Maine",194,7,16,65,43,3,38,22,241,3,11,64,70,3,50,40,"Census Tract 9662, Hancock County, Maine",10,156,119,88,62,435,0.022988506,0.35862069,0.273563218,0.202298851,0.142528736,14.28505749,5.6
23025966200,23,ME,200,Somerset County,25,966200,2020,265,246,494,3,1,0,2,11,67,108,139,85,58,54,175,511,0.518590998,0.481409002,0.966731898,0.005870841,0.001956947,0,0.003913894,0.021526419,0.13111546,0.211350294,0.272015656,0.166340509,0.113502935,0.105675147,0.342465753,7.193933069,G2300170966200,2018-2022,ME,Maine,23,Oxford County,17,966200,1400000US23017966200,23017966200,"Census Tract 9662, Oxford County, Maine",740,22,91,261,153,73,140,0,822,0,22,262,269,178,80,11,"Census Tract 9662, Oxford County, Maine",22,636,673,220,11,1562,0.014084507,0.407170294,0.430857875,0.14084507,0.007042254,13.43213829,6.2
23025966200,23,ME,200,Somerset County,25,966200,2020,265,246,494,3,1,0,2,11,67,108,139,85,58,54,175,511,0.518590998,0.481409002,0.966731898,0.005870841,0.001956947,0,0.003913894,0.021526419,0.13111546,0.211350294,0.272015656,0.166340509,0.113502935,0.105675147,0.342465753,7.193933069,G2300250966200,2018-2022,ME,Maine,23,Somerset County,25,966200,1400000US23025966200,23025966200,"Census Tract 9662, Somerset County, Maine",215,8,4,114,26,10,36,17,226,3,12,71,58,59,7,16,"Census Tract 9662, Somerset County, Maine",11,201,153,43,33,441,0.024943311,0.455782313,0.346938776,0.097505669,0.074829932,13.53287983,6.1
23009966300,23,ME,500,Hancock County,9,966300,2020,623,724,1299,2,3,9,0,34,169,255,361,278,136,148,424,1347,0.46250928,0.53749072,0.964365256,0.001484781,0.002227171,0.006681514,0,0.025241277,0.125463994,0.189309577,0.26800297,0.206384558,0.100965108,0.109873794,0.314773571,7.452209836,G2300090966300,2018-2022,ME,Maine,23,Hancock County,9,966300,1400000US23009966300,23009966300,"Census Tract 9663, Hancock County, Maine",452,0,0,179,78,0,96,99,755,0,0,198,136,53,179,189,"Census Tract 9663, Hancock County, Maine",0,377,267,275,288,1207,0,0.312344656,0.221209611,0.227837614,0.238608119,15.02402651,5.4
23009966300,23,ME,500,Hancock County,9,966300,2020,623,724,1299,2,3,9,0,34,169,255,361,278,136,148,424,1347,0.46250928,0.53749072,0.964365256,0.001484781,0.002227171,0.006681514,0,0.025241277,0.125463994,0.189309577,0.26800297,0.206384558,0.100965108,0.109873794,0.314773571,7.452209836,G2300170966300,2018-2022,ME,Maine,23,Oxford County,17,966300,1400000US23017966300,23017966300,"Census Tract 9663, Oxford County, Maine",307,14,1,119,53,10,88,22,192,5,5,96,24,7,25,30,"Census Tract 9663, Oxford County, Maine",19,221,94,113,52,499,0.038076152,0.442885772,0.188376754,0.226452906,0.104208417,13.89779561,6.1
23009966300,23,ME,500,Hancock County,9,966300,2020,623,724,1299,2,3,9,0,34,169,255,361,278,136,148,424,1347,0.46250928,0.53749072,0.964365256,0.001484781,0.002227171,0.006681514,0,0.025241277,0.125463994,0.189309577,0.26800297,0.206384558,0.100965108,0.109873794,0.314773571,7.452209836,G2300250966300,2018-2022,ME,Maine,23,Somerset County,25,966300,1400000US23025966300,23025966300,"Census Tract 9663, Somerset County, Maine",385,9,12,122,149,18,42,33,276,5,14,143,61,13,25,15,"Census Tract 9663, Somerset County, Maine",14,291,241,67,48,661,0.02118003,0.440242057,0.364599092,0.101361573,0.072617247,13.5794251,6.3
23017966300,23,ME,200,Oxford County,17,966300,2020,284,269,528,2,1,3,0,19,97,118,145,95,47,51,215,553,0.513562387,0.486437613,0.954792043,0.003616637,0.001808318,0.005424955,0,0.034358047,0.175406872,0.213381555,0.262206148,0.171790235,0.084990958,0.092224231,0.388788427,6.643331439,G2300090966300,2018-2022,ME,Maine,23,Hancock County,9,966300,1400000US23009966300,23009966300,"Census Tract 9663, Hancock County, Maine",452,0,0,179,78,0,96,99,755,0,0,198,136,53,179,189,"Census Tract 9663, Hancock County, Maine",0,377,267,275,288,1207,0,0.312344656,0.221209611,0.227837614,0.238608119,15.02402651,4.8
23017966300,23,ME,200,Oxford County,17,966300,2020,284,269,528,2,1,3,0,19,97,118,145,95,47,51,215,553,0.513562387,0.486437613,0.954792043,0.003616637,0.001808318,0.005424955,0,0.034358047,0.175406872,0.213381555,0.262206148,0.171790235,0.084990958,0.092224231,0.388788427,6.643331439,G2300170966300,2018-2022,ME,Maine,23,Oxford County,17,966300,1400000US23017966300,23017966300,"Census Tract 9663, Oxford County, Maine",307,14,1,119,53,10,88,22,192,5,5,96,24,7,25,30,"Census Tract 9663, Oxford County, Maine",19,221,94,113,52,499,0.038076152,0.442885772,0.188376754,0.226452906,0.104208417,13.89779561,5.4
23017966300,23,ME,200,Oxford County,17,966300,2020,284,269,528,2,1,3,0,19,97,118,145,95,47,51,215,553,0.513562387,0.486437613,0.954792043,0.003616637,0.001808318,0.005424955,0,0.034358047,0.175406872,0.213381555,0.262206148,0.171790235,0.084990958,0.092224231,0.388788427,6.643331439,G2300250966300,2018-2022,ME,Maine,23,Somerset County,25,966300,1400000US23025966300,23025966300,"Census Tract 9663, Somerset County, Maine",385,9,12,122,149,18,42,33,276,5,14,143,61,13,25,15,"Census Tract 9663, Somerset County, Maine",14,291,241,67,48,661,0.02118003,0.440242057,0.364599092,0.101361573,0.072617247,13.5794251,5.6
23025966300,23,ME,200,Somerset County,25,966300,2020,310,270,562,0,1,4,0,13,80,135,171,104,44,46,215,580,0.534482759,0.465517241,0.968965517,0,0.001724138,0.006896552,0,0.022413793,0.137931034,0.232758621,0.294827586,0.179310345,0.075862069,0.079310345,0.370689655,6.465750266,G2300090966300,2018-2022,ME,Maine,23,Hancock County,9,966300,1400000US23009966300,23009966300,"Census Tract 9663, Hancock County, Maine",452,0,0,179,78,0,96,99,755,0,0,198,136,53,179,189,"Census Tract 9663, Hancock County, Maine",0,377,267,275,288,1207,0,0.312344656,0.221209611,0.227837614,0.238608119,15.02402651,4.7
23025966300,23,ME,200,Somerset County,25,966300,2020,310,270,562,0,1,4,0,13,80,135,171,104,44,46,215,580,0.534482759,0.465517241,0.968965517,0,0.001724138,0.006896552,0,0.022413793,0.137931034,0.232758621,0.294827586,0.179310345,0.075862069,0.079310345,0.370689655,6.465750266,G2300170966300,2018-2022,ME,Maine,23,Oxford County,17,966300,1400000US23017966300,23017966300,"Census Tract 9663, Oxford County, Maine",307,14,1,119,53,10,88,22,192,5,5,96,24,7,25,30,"Census Tract 9663, Oxford County, Maine",19,221,94,113,52,499,0.038076152,0.442885772,0.188376754,0.226452906,0.104208417,13.89779561,5.3
23025966300,23,ME,200,Somerset County,25,966300,2020,310,270,562,0,1,4,0,13,80,135,171,104,44,46,215,580,0.534482759,0.465517241,0.968965517,0,0.001724138,0.006896552,0,0.022413793,0.137931034,0.232758621,0.294827586,0.179310345,0.075862069,0.079310345,0.370689655,6.465750266,G2300250966300,2018-2022,ME,Maine,23,Somerset County,25,966300,1400000US23025966300,23025966300,"Census Tract 9663, Somerset County, Maine",385,9,12,122,149,18,42,33,276,5,14,143,61,13,25,15,"Census Tract 9663, Somerset County, Maine",14,291,241,67,48,661,0.02118003,0.440242057,0.364599092,0.101361573,0.072617247,13.5794251,5.5
23009966400,23,ME,500,Hancock County,9,966400,2020,314,326,621,0,3,3,0,13,67,108,192,141,83,49,175,640,0.490625,0.509375,0.9703125,0,0.0046875,0.0046875,0,0.0203125,0.1046875,0.16875,0.3,0.2203125,0.1296875,0.0765625,0.2734375,7.385097548,G2300090966400,2018-2022,ME,Maine,23,Hancock County,9,966400,1400000US23009966400,23009966400,"Census Tract 9664, Hancock County, Maine",283,10,0,18,75,28,46,106,307,0,0,120,41,14,56,76,"Census Tract 9664, Hancock County, Maine",10,138,158,102,182,590,0.016949153,0.233898305,0.26779661,0.172881356,0.308474576,15.33559322,5.2
23009966400,23,ME,500,Hancock County,9,966400,2020,314,326,621,0,3,3,0,13,67,108,192,141,83,49,175,640,0.490625,0.509375,0.9703125,0,0.0046875,0.0046875,0,0.0203125,0.1046875,0.16875,0.3,0.2203125,0.1296875,0.0765625,0.2734375,7.385097548,G2300250966400,2018-2022,ME,Maine,23,Somerset County,25,966400,1400000US23025966400,23025966400,"Census Tract 9664, Somerset County, Maine",186,12,10,90,9,13,22,30,217,6,6,127,26,29,20,3,"Census Tract 9664, Somerset County, Maine",18,233,77,42,33,403,0.044665012,0.578163772,0.191066998,0.104218362,0.081885856,13.2382134,6.5
23025966400,23,ME,200,Somerset County,25,966400,2020,249,263,484,0,2,2,6,18,70,98,136,105,58,45,168,512,0.486328125,0.513671875,0.9453125,0,0.00390625,0.00390625,0.01171875,0.03515625,0.13671875,0.19140625,0.265625,0.205078125,0.11328125,0.087890625,0.328125,7.143194885,G2300090966400,2018-2022,ME,Maine,23,Hancock County,9,966400,1400000US23009966400,23009966400,"Census Tract 9664, Hancock County, Maine",283,10,0,18,75,28,46,106,307,0,0,120,41,14,56,76,"Census Tract 9664, Hancock County, Maine",10,138,158,102,182,590,0.016949153,0.233898305,0.26779661,0.172881356,0.308474576,15.33559322,5.0
23025966400,23,ME,200,Somerset County,25,966400,2020,249,263,484,0,2,2,6,18,70,98,136,105,58,45,168,512,0.486328125,0.513671875,0.9453125,0,0.00390625,0.00390625,0.01171875,0.03515625,0.13671875,0.19140625,0.265625,0.205078125,0.11328125,0.087890625,0.328125,7.143194885,G2300250966400,2018-2022,ME,Maine,23,Somerset County,25,966400,1400000US23025966400,23025966400,"Census Tract 9664, Somerset County, Maine",186,12,10,90,9,13,22,30,217,6,6,127,26,29,20,3,"Census Tract 9664, Somerset County, Maine",18,233,77,42,33,403,0.044665012,0.578163772,0.191066998,0.104218362,0.081885856,13.2382134,6.3
23017966401,23,ME,200,Oxford County,17,966401,2020,415,400,784,2,1,7,3,18,138,165,242,141,73,56,303,815,0.509202454,0.490797546,0.96196319,0.002453988,0.001226994,0.008588957,0.003680982,0.02208589,0.169325153,0.202453988,0.296932515,0.173006135,0.089570552,0.068711656,0.371779141,6.444804412,G2300170966401,2018-2022,ME,Maine,23,Oxford County,17,966401,1400000US23017966401,23017966401,"Census Tract 9664.01, Oxford County, Maine",370,4,8,99,57,42,95,65,363,7,20,177,50,29,35,45,"Census Tract 9664.01, Oxford County, Maine",11,304,178,130,110,733,0.015006821,0.41473397,0.242837653,0.177353342,0.150068213,14.20054569,5.1
23017966402,23,ME,200,Oxford County,17,966402,2020,222,235,441,0,1,3,4,8,85,99,123,69,49,32,184,457,0.485776805,0.514223195,0.964989059,0,0.002188184,0.006564551,0.008752735,0.01750547,0.185995624,0.216630197,0.269146608,0.150984683,0.107221007,0.070021882,0.402625821,6.408705402,G2300170966402,2018-2022,ME,Maine,23,Oxford County,17,966402,1400000US23017966402,23017966402,"Census Tract 9664.02, Oxford County, Maine",191,0,9,148,12,0,22,0,305,0,0,148,105,14,38,0,"Census Tract 9664.02, Oxford County, Maine",0,305,131,60,0,496,0,0.614919355,0.264112903,0.120967742,0,13.01209677,5.8
23009966500,23,ME,500,Hancock County,9,966500,2020,465,535,986,0,3,1,1,9,113,186,292,207,110,92,299,1000,0.465,0.535,0.986,0,0.003,0.001,0.001,0.009,0.113,0.186,0.292,0.207,0.11,0.092,0.299,7.301144564,G2300090966500,2018-2022,ME,Maine,23,Hancock County,9,966500,1400000US23009966500,23009966500,"Census Tract 9665, Hancock County, Maine",464,0,6,67,89,22,198,82,442,4,4,103,46,40,143,102,"Census Tract 9665, Hancock County, Maine",4,180,197,341,184,906,0.004415011,0.198675497,0.217439294,0.376379691,0.203090508,15.34878589,5.1
23009966500,23,ME,500,Hancock County,9,966500,2020,465,535,986,0,3,1,1,9,113,186,292,207,110,92,299,1000,0.465,0.535,0.986,0,0.003,0.001,0.001,0.009,0.113,0.186,0.292,0.207,0.11,0.092,0.299,7.301144564,G2300170966500,2018-2022,ME,Maine,23,Oxford County,17,966500,1400000US23017966500,23017966500,"Census Tract 9665, Oxford County, Maine",531,18,42,162,102,15,88,104,694,48,18,300,78,37,135,78,"Census Tract 9665, Oxford County, Maine",66,522,232,223,182,1225,0.053877551,0.426122449,0.189387755,0.182040816,0.148571429,13.98530612,5.9
23009966500,23,ME,500,Hancock County,9,966500,2020,465,535,986,0,3,1,1,9,113,186,292,207,110,92,299,1000,0.465,0.535,0.986,0,0.003,0.001,0.001,0.009,0.113,0.186,0.292,0.207,0.11,0.092,0.299,7.301144564,G2300250966500,2018-2022,ME,Maine,23,Somerset County,25,966500,1400000US23025966500,23025966500,"Census Tract 9665, Somerset County, Maine",569,9,3,361,114,21,61,0,743,11,124,358,94,85,48,23,"Census Tract 9665, Somerset County, Maine",20,846,314,109,23,1312,0.015243902,0.644817073,0.239329268,0.083079268,0.017530488,12.88795731,6.6
23017966500,23,ME,200,Oxford County,17,966500,2020,583,716,1260,0,6,4,2,27,144,247,349,260,144,155,391,1299,0.448806774,0.551193226,0.969976905,0,0.004618938,0.003079292,0.001539646,0.020785219,0.110854503,0.190146266,0.268668206,0.200153965,0.110854503,0.119322556,0.30100077,7.6969921,G2300090966500,2018-2022,ME,Maine,23,Hancock County,9,966500,1400000US23009966500,23009966500,"Census Tract 9665, Hancock County, Maine",464,0,6,67,89,22,198,82,442,4,4,103,46,40,143,102,"Census Tract 9665, Hancock County, Maine",4,180,197,341,184,906,0.004415011,0.198675497,0.217439294,0.376379691,0.203090508,15.34878589,5.4
23017966500,23,ME,200,Oxford County,17,966500,2020,583,716,1260,0,6,4,2,27,144,247,349,260,144,155,391,1299,0.448806774,0.551193226,0.969976905,0,0.004618938,0.003079292,0.001539646,0.020785219,0.110854503,0.190146266,0.268668206,0.200153965,0.110854503,0.119322556,0.30100077,7.6969921,G2300170966500,2018-2022,ME,Maine,23,Oxford County,17,966500,1400000US23017966500,23017966500,"Census Tract 9665, Oxford County, Maine",531,18,42,162,102,15,88,104,694,48,18,300,78,37,135,78,"Census Tract 9665, Oxford County, Maine",66,522,232,223,182,1225,0.053877551,0.426122449,0.189387755,0.182040816,0.148571429,13.98530612,6.2
23017966500,23,ME,200,Oxford County,17,966500,2020,583,716,1260,0,6,4,2,27,144,247,349,260,144,155,391,1299,0.448806774,0.551193226,0.969976905,0,0.004618938,0.003079292,0.001539646,0.020785219,0.110854503,0.190146266,0.268668206,0.200153965,0.110854503,0.119322556,0.30100077,7.6969921,G2300250966500,2018-2022,ME,Maine,23,Somerset County,25,966500,1400000US23025966500,23025966500,"Census Tract 9665, Somerset County, Maine",569,9,3,361,114,21,61,0,743,11,124,358,94,85,48,23,"Census Tract 9665, Somerset County, Maine",20,846,314,109,23,1312,0.015243902,0.644817073,0.239329268,0.083079268,0.017530488,12.88795731,7.0
23025966500,23,ME,200,Somerset County,25,966500,2020,481,590,1025,4,0,9,4,29,146,188,295,213,120,109,334,1071,0.449112979,0.550887021,0.957049486,0.003734827,0,0.008403361,0.003734827,0.027077498,0.136321195,0.175536881,0.275443511,0.198879552,0.112044818,0.101774043,0.311858077,7.442721972,G2300090966500,2018-2022,ME,Maine,23,Hancock County,9,966500,1400000US23009966500,23009966500,"Census Tract 9665, Hancock County, Maine",464,0,6,67,89,22,198,82,442,4,4,103,46,40,143,102,"Census Tract 9665, Hancock County, Maine",4,180,197,341,184,906,0.004415011,0.198675497,0.217439294,0.376379691,0.203090508,15.34878589,5.2
23025966500,23,ME,200,Somerset County,25,966500,2020,481,590,1025,4,0,9,4,29,146,188,295,213,120,109,334,1071,0.449112979,0.550887021,0.957049486,0.003734827,0,0.008403361,0.003734827,0.027077498,0.136321195,0.175536881,0.275443511,0.198879552,0.112044818,0.101774043,0.311858077,7.442721972,G2300170966500,2018-2022,ME,Maine,23,Oxford County,17,966500,1400000US23017966500,23017966500,"Census Tract 9665, Oxford County, Maine",531,18,42,162,102,15,88,104,694,48,18,300,78,37,135,78,"Census Tract 9665, Oxford County, Maine",66,522,232,223,182,1225,0.053877551,0.426122449,0.189387755,0.182040816,0.148571429,13.98530612,6.0
